g00837432642086568229,S.X.H.S,\N,IX,,1,2603,9,Jalgaon
g11358854964798825325,S.X.H.S,\N,X,,1,4933,9,Lucknow
g14389573125740246903,Sacred Heart School,\N,Under Graduate,,1,1373,8,Bokaro
g05552145504938965552,sacred heart school,\N,VIII,,1,1373,7,Bokaro
g02891631010715837401,SACRED HEART SCHOOL,\N,VIII,,1,\N,10,Bokaro Steel City
a_9018385256467739218,Sacred heart school,\N,X,,1,2151,8,Bijuri
g00737401575610565127,Sadhana vidyalaya,\N,VIII,,1,706,3,Delhi 
1.00026E+20,Sadhana vidyalaya,\N,VIII,,1,1373,8,Bokaro
g08183218399918122297,salvation dadar,\N,X,,1,2618,8,Kalyan
g15421824733451633225,Sandiego,\N,II,,1,2719,8,Nanded
g15901150803334539109,Sanjivani International School,\N,VII,,1,22269,8,
g18187472173545421094,saraswati school,\N,VI,,1,2707,10,Mumbai
g16236232665855322686,saraswati vibyalaya ,\N,VII,,1,1930,1,Kochi
g02537132812801319486,Saraswati Vidyalaya ,\N,VI,,1,\N,6,Mum
g14874440912579945261,SAU.LAXMIBAI HIGHSCHOOL MULUND,\N,VI,,1,2726,9,Navi Mumbai
g16883229877995198188,SBOA PUBLIC SCHOOL,\N,VIII,,1,3659,1,Chennai
g13219292044826741163,school,\N,IX,,1,733,10,Goa
g11593744016431513403,school ,\N,III,,1,1373,4,Bokaro
g05523527539559983380,School ,\N,VIII,,1,733,8,Goa
g17211044852458641101,school ,\N,X,,1,22269,9,
g01542033445374711913,sd jain,\N,IV,,1,1373,1,Bokaro
g15523669887514516573,SDA High Shool,\N,VII,,1,1373,3,Bokaro
g12501366461738227127,SDA Hr.Sec.School,\N,VIII,,1,1373,2,Bokaro
g08833648125090381118,SDDRS,\N,Under Graduate,,1,2726,9,Navi Mumbai
,Select,\N,,,1,2719,1,Nanded
g15343318379458255590,sephard heart high school,\N,VI,,1,4759,1,Ghaziabad 
g17571763734911622894,seven square academy,\N,IX,,1,1373,9,Bokaro
g16533585684348387335,Seventh Day Adv. School ,\N,,,1,2707,6,Mumbai 
g08886678437205120586,Seventh Day Adventist,\N,I,,1,\N,4,Bokaro Steel City 
g02675961562568557463,Seventh Day Adventist ,\N,IX,,1,\N,4,Bokaro Steel City
a_7826477357771048664,sghs,\N,IX,,1,2707,2,Mumbai
a_5459381224748130453,sghs,\N,I,,1,1373,9,Bokaro
g09335256790559235722,sghs,\N,I,,1,2726,9,Navi Mumbai
a_1121794851289427534,sghs,\N,VII,,1,1373,5,Bokaro
g04382345023129991047,shailendra education society.,\N,IX,,1,2763,10,Pune
g05497694561985652332,shee ram shool,\N,X,,1,\N,9,Bokaro Steel City
g16661901774331600621,shee samarth,\N,X,,1,1373,2,Bokaro
g03393057382345099388,shee samarth,\N,X,,1,2763,9,Pune
g12399172395570546129,shee samarth,\N,XII,,1,\N,10,Bokaro Steel City 
g16784710389525574008,shee samarth ,\N,X,,1,\N,4,Bokaro Steel City
g14639759855217903027,shivaji,\N,Under Graduate,,1,22269,1,
a_8284875222664414192,shooting and bombing school,\N,X,,1,2931,10,Shillong
a_8371514156962431407,Shree Ambe Vidyalaya,\N,V,,1,1373,9,Bokaro
g16124793355202213684,shree ram welfare high school,\N,IX,,1,2719,9,Nanded
g01170860227539202326,shree ram welfare society s ,\N,IX,,1,\N,6,Karimngar
g10842655533350300438,Shree Samarth,\N,XII,,1,22269,10,
g15165075737418941253,Shree Vani School,\N,IV,,1,707,9,New Delhi
g06440275269860948416,shri bajariya english school,\N,VIII,,1,2603,10,Jalgaon
g16476076580501088835,Shri Gujarati samaj A.M.N.E.M  School,\N,VIII,,1,22269,8,
g01550716200234293582,SIES,\N,VIII,,1,1373,5,Bokaro
g16154912822987588697,silver oak,\N,VIII,,1,\N,4,Bokaro Steel City
g00788965361554891012,Silver Oak,\N,VIII,,1,706,9,Delhi
g08318396491552936122,Silver Oak,\N,VIII,,1,707,10,New Delhi
g02310660923929422733,Silver Oak,\N,II,,1,4460,9,Hyderabad
g03917432790569112122,singad public school,\N,VIII,,1,2724,7,Nashik
g07331207181124678401,Singhania School,\N,VII,,1,2724,8,Nashik
g12198619191947925912,SkP,\N,I,,1,2707,4,Mumbai
g05199093732363845441,SKP,\N,I,,1,1119,2,Faridabad
g09394765213135489346,SKP,\N,I,,1,\N,5,Bokaro Steel City
g07136405113327325902,Sks,\N,VII,,1,2724,10,Nashik
g01011756257518807574,sks1,\N,III,,1,2724,10,Nashik
g13511120134543431436,SL porwal English medium high school,\N,VIII,,1,2724,10,Nashik 
g18262759993797087864,slporwal,\N,VIII,,1,2603,7,Jalgaon
1.17956E+20,SMT SULOCHANADEVI SINGHANIA ,\N,IX,,1,2707,9,Mumbai 
g15941501635219553505,Smt. K C Gandhi English School,\N,VIII,,1,\N,4,Bokaro Steel City 
g06352157459583672319,Sphs ,\N,VII,,1,\N,4,Bokaro Steel City 
g13503232791462812344,Springs Intl,\N,V,,1,2707,9,Mumbai
1.11889E+20,SRI MA VIDYALAYA,\N,VIII,,1,1373,1,Bokaro
g08563957639469273512,srws,\N,X,,1,287,9,Visakhapatnam
g00866819778628853365,SS HIGH SCHOOL,\N,Under Graduate,,1,\N,9,Pusegoan
g05704144667290354043,ssnc,\N,VIII,,1,3659,8,Chennai
a_854832850612487799,ssrvm,\N,VI,,1,888,1,Gandhinagar
g01726515212787752618,st !ouis convent high school,\N,IX,,1,1068,10,Vadodara 
g04469293988241102844,St . Thomas High School,\N,VIII,,1,2707,5,Mumbai 
g06052002615868827066,ST agnes,\N,VIII,,1,2707,4,Mumbai 
a_1893877651381141638,st anthony high school,\N,VIII,,1,2707,6,Mumbai
g04308538169407459117,st arnolds high school,\N,VII,,1,3659,3,Chennai
g01422010679070549880,St Augustine high school,\N,VIII,,1,5583,4,Kolkata
g02725782939731379818,st catherins hight school's,\N,X,,1,3659,7,Chennai
a_5085724165863706874,st domnic savio high school,\N,VI,,1,2763,4,Pune
g11279244951021718893,St elias high school,\N,VII,,1,\N,9,Bangalore 
g08641441389051487279,st Francis,\N,VIII,,1,2763,10,Pune
g13209463931188102570,ST FRANCIS ASSISI HIGH SCHOOL,\N,VIII,,1,2050,1,Thrissur
g15141817807683083270,st francis dassisi high school,\N,VIII,,1,3659,1,Chennai
g05735464323220326648,st francis dassisi high school,\N,VIII,,1,3237,3,Mohali
g03162595546355048497,st fransis d' assisi high ,\N,VIII,,1,2707,8,Mumbai
g14043258936235341868,st jevars school,\N,VIII,,1,\N,9,Deola
g07578026899488968854,st john,\N,X,,1,285,1,Vijayawada
g13670826914400503971,St John,\N,XI,,1,2707,5,Mumbai 
g05209792958739972516,st johns,\N,II,,1,\N,11,\N
g09572858973675477386,st johns,\N,I,,1,2724,9,Nashik
g03787809654587440260,st joseph,\N,VIII,,1,1373,1,Bokaro 
g06747702437737853533,St Joseph,\N,II,,1,783,1,Ahmedabad
g15099603149180826740,st joseph high school,\N,VIII,,1,2724,9,Nashik
g09980767101580850897,st joseph high school ,\N,VII,,1,706,5,Delhi
g03233986425611791272,st Joseph's high school,\N,VI,,1,2876,8,Warora
g11179317290660542237,st Joseph's high school,\N,VIII,,1,1303,5,Jammu
g15702560477087361029,St Lawrence High School,\N,VIII,,1,\N,10,Bangalore 
1.01802E+20,st lawrence high school,\N,VIII,,1,4460,7,Hyderabad
g11548964242507403112,st Lawrence high school ,\N,I,,1,2821,8,Solapur
g08153461432078108472,st louis convent high school,\N,X,,1,1875,1,Cherthala
g13611320675030977653,st Louis convent high scool,\N,IX,,1,\N,10,Nasik
g06875333757061541600,st M h s mahim,\N,VIII,,1,2145,3,Bhopal
g01380304885952400929,st marry high school,\N,X,,1,1373,3,Bokaro 
g02340719090216739339,st mary high school ,\N,X,,1,1678,2,Kolar 
g11599740394933195627,st mary high school ssc,\N,IX,,1,3040,10,Jharsuguda
g15506091959262543164,st Mary koperkairane,\N,X,,1,1373,5,Bokaro
g13675093162300716086,st marys,\N,VIII,,1,5583,9,Kolkata
g06091656664621686701,st marys high school,\N,X,,1,\N,10,Telengana
g10881683160503347405,st pal,\N,IV,,1,1167,9,Panchkula
a_424110104862407131,st Paul's,\N,VIII,,1,2529,8,Buldhana
g13190928484920936523,St Rock High School,\N,XI,,1,2707,7,Mumbai
g00849278283022050044,st rock high school,\N,V,,1,4460,9,Hyderabad
g13946206710497978698,st rocks,\N,X,,1,2763,9,Pune 
g08813287964359189951,St rocks high school,\N,VIII,,1,2229,3,Indore
g02564436060558328191,st rocks high school,\N,VI,,1,783,8,Ahmedabad 
g05927094783898596462,st rocks school,\N,VIII,,1,3378,7,Jaipur
g14997324562240657523,St Thereas ,\N,VIII,,1,2707,8,Mumbai
g01848250158852722618,St Theresa's ,\N,IV,,1,1373,8,Bokaro
g03939859018276934235,st Therese Convent High School,\N,V,,1,2707,8,Mumbai
g15774021401278120074,ST Thomas Academy,\N,VII,,1,2707,6,Mumbai
g05785854202503936473,st thomas academy,\N,IV,,1,\N,1,Bangalore
g14733089821829754864,ST Thomas Academy,\N,VIII,,1,4933,6,Lucknow 
g16346102552731699378,st treasa high school,\N,VIII,,1,3236,1,Moga
g14768570699003418125,st Xavier's thane,\N,VIII,,1,1126,6,Gurgaon 
g05864131596923733558,St. Anthony High School,\N,VII,,1,706,8,Delhi
g13181090002483607956,St. Antonio High School,\N,VIII,,1,2763,9,Pune
g01710656143487709589,st. blaise high school,\N,VIII,,1,2745,10,Panvel
g16141879345627438848,St. Elais High Schoo!,\N,VII,,1,\N,1,Bokaro Steel City
g11953944627515339540,ST. FRANCIS D' ASSISI,\N,VII,,1,2745,8,Panvel
g06407873817103206474,st. franices,\N,XII,,1,707,9,New Delhi
g09528044732172151183,st. Joseph High School,\N,VIII,,1,2821,7,Solapur
g17479735069337652659,st. Joseph's high school,\N,VIII,,1,1222,9,Dharamshala
g15414020954895448267,st. josephs high school wadala,\N,IX,,1,3659,4,Chennai 
g00744939167589847001,St. Jude's  Bishnupur ,\N,I,,1,3659,8,Chennai 
g08929807184701450848,St. Lawrence High School ,\N,VII,,1,2707,6,Mumbai
g12495823313739128210,St. Mary high school,\N,X,,1,2836,7,Thane
g11492673072981405638,ST. MARY HIGH SCHOOL,\N,VIII,,1,2491,10,Ambernath
g13216112886945901135,st. mary high school,\N,IX,,1,707,10,New Delhi
g16774885502164975550,st. Michael High School,\N,VIII,,1,1168,3,Panipat
g18243126350455594638,st. Parel's High School,\N,VI,,1,2520,8,Bhusawal
g03723475899556278724,st. paul H.S. school,\N, indore,,1,1373,8,Bokaro
g16190688028230180102,st. Paul High SCHOOL,\N,VIII,,1,\N,10,Bokaro Steel City
g00577548996221059352,st. Paul High School,\N,VII,,1,\N,3,Bokaro Steel City
g12066221711467270101,St. rock's high school,\N,VIII,,1,783,6,Ahmedabad
g14003457157579094416,st. rocks hight school,\N,IX,,1,706,9,Delhi
g01668586917276929456,St. Stanislaus High School,\N,IV,,1,2632,8,Karjat
g17227359752229389373,ST. Teresa,\N,IX,,1,683,7,Raigarh
1.11957E+20,St. Thomas high school ,\N,VIII,,1,\N,6,Vadodra
a_8795242890682716779,St. Vincent Convent School,\N,I,,1,2707,5,Mumbai
g06052005346639121097,st. Xavier's,\N,VII,,1,783,6,Ahmedabad
g12631616611312660941,st.agnes high school,\N,IX,,1,4773,10,Gorakhpur
g09674774608929487387,st.francis,\N,VIII,,1,2763,1,Pune
g05750568632791577946,St.Francis D'assisi High schoo,\N,XI,,1,3014,8,Cuttack
g06394306444498566879,ST.Francis high school,\N,VIII,,1,2707,10,Mumbai
g18348386351191714103,st.franciss boriwali,\N,VIII,,1,1126,2,Gurgaon
g12722106380418868072,St.Fransis D'Assisi H School,\N,VIII,,1,1167,3,Panchkula
g08188489558746669431,St.Fransis D'Assisi H. School,\N,VIII,,1,1373,1,Bokaro
g06886612422399333686,St.george high school,\N,VIII,,1,2707,8,Mumbai
g01437537625285115621,st.joseph,\N,VII,,1,\N,3,Jalgoan
g04870711871093277057,St.Joseph's high school,\N,VIII,,1,22269,10,
g07188622259957959542,st.Lawrence high school,\N,VII,,1,2726,3,Navi Mumbai 
g16146538397688383404,st.Lawrence High School,\N,VIII,,1,1750,4,Mysore
g04092412304305478563,st.lawrence high school ,\N,X,,1,22269,9,
g08820820275738315635,St.Lawrence School,\N,IX,,1,2707,5,Mumbai 
g06402244668144217943,st.paul school\,\N,,,1,3659,1,Chennai
g01845821024486991194,St.Paul's.High.School,\N,X,,1,\N,2,Covai
g08192962677043001634,St.rock high school,\N,VIII,,1,1373,1,Bokaro
g13892544728791669864,St.rocks high school,\N,IX,,1,2707,7,Mumbai
g12234721734472857741,st.rocks high school,\N,X,,1,783,10,Ahmedabad
g07855441432663305187,st.s.h.s,\N,VII,,1,5583,1,Kolkata
g05768757693668680825,st.s.h.s,\N,VII,,1,3714,2,Erode
a_1561328409978526771,St.Theresa High School,\N,VIII,,1,4759,3,Ghaziabad
g04513713596010253249,st.theresa school,\N,X,,1,2707,10,Mumbai
g07588835733695162796,St.Theresas High School  Bandr,\N,X,,1,2229,8,Indore
g07982100832126266628,St.Thomas high school,\N,VII,,1,22269,10,
g03546425018100476085,st.thresas,\N,X,,1,\N,9,Bangalore
g00658601234414753140,st.xaviers,\N,V,,1,1750,1,Mysore
g16191938834394280902,ST.Xaviers High School,\N,I,,1,1232,1,Kangra
g00939874351497682200,sterling school ,\N,VII,,1,2707,9,Mumbai
g11481354123135788158,STjosph,\N,VI,,1,22269,9,
g11689770972294062912,sturling nerul,\N,V,,1,2763,10,Pune
g12750171031774704895,SubedarWada,\N,X,,1,783,6,Ahmedabad
g12984909272703804511,sun mell shcool,\N,X,,1,22269,8,
g06154030767112476284,Sunil,\N,I,,1,5583,10,Kolkata
g11309020626355729290,super 30,\N,VII,,1,2724,9,Nashik
g08413006245023559426,Super 30,\N,VII,,1,2995,9,Bhubaneswar
g05100803007896593841,sushma patil vidyalaya,\N,IX,,1,2724,4,Nashik 
a_7582343308591889269,svcs,\N,II,,1,22269,6,
g04023705446527559907,svis parekh nagar,\N,IX,,1,2726,10,Navi Mumbai
g08843205306987156567,SVM,\N,VIII,,1,287,9,Visakhapatnam
g05957183959858526920,SVV,\N,VIII,,1,4341,4,Tuticorin
g06681505647382834268,swami,\N,IX,,1,707,8,New Delhi
g12270497430131189719,swami vivekanand chembur,\N,IX,,1,4933,10,Lucknow
g11317616283192046486,swami vivekanand international,\N,XI,,1,2707,9,Mumbai
g09681420287674327354,Swami Vivekanand International,\N,IX,,1,2831,10,Tarapur
a_6949409568426288331,swami Vivekananda school,\N,V,,1,2482,6,Akola 
a_7903511317490775720,swargarani,\N,II,,1,4979,10,Mirzapur
g10167252377839118362,Tagore International School,\N,VIII,,1,\N,2,B S City
g02195107562588744331,tagore international school,\N,VIII,,1,2763,10,Pune
g11345328174689977386,teddy kidZ,\N,III,,1,2707,10,Mumbai
g16093458646679743368,Thakur Public School,\N,IX,,1,2707,9,Mumbai 
g13292961716906525731,Thakur Public School,\N,IV,,1,2520,8,Bhusawal
g12147866503074300941,thakur public school,\N,VIII,,1,4776,1,Greater Noida
g03358842487340829238,Thane Polic  school,\N,VII,,1,3295,3,Ajmer
g06403213502019167685,The sanskaar valley school,\N,VII,,1,2995,8,Bhubaneswar 
g00851415560224379680,Theosophical Inter College,\N,X,,1,2520,10,Bhusawal
g09535040824621454804,tilak vidaiy lay school ,\N,XI,,1,\N,9,Dharmshala
g13907303246079935654,trinity international school,\N,VII,,1,4759,1,Ghaziabad
g09763382006725560507,tutuschool,\N,IX,,1,2995,9,Bhubaneswar
g04801317437583097962,udayachal high school,\N,IX,,1,2707,9,Mumbai
g14879352975960405217,Udayachal High School,\N,IX,,1,22269,9,
g11624824477196200169,Udayachal High School,\N,IX,,1,4789,10,Hapur
g05508985496406312961,udayachal high school,\N,VII,,1,2707,8,Mumbai
g14250971728745269360,udayachal highschool,\N,IX,,1,2707,9,Mumbai
g08689668589999100778,Universal,\N,VIII,,1,1792,7,Shahapur
g06991559935210290479,Universal School,\N,X,,1,2618,7,Kalyan
g10111074731758605069,utpal shanghvi gloval,\N,X,,1,22269,8,
a_2481658550525685500,V.P.G.S.,\N,IX,,1,22269,5,
g00559379559321414180,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,9,Nasik
g17896718926509645545,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,4460,6,Hyderabad
g03930096762527265698,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,1,Mumbai
g07498902069886299984,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,707,9,New Delhi
g09615388752837743844,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,176,10,Nellore
g08332945981372429373,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,8,Mumbai
g01453317497668279216,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,5498,3,Haldia 
g14620998405473864364,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,4460,2,Hyderabad 
g05489770344540686527,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,4460,3,Hyderabad
g02145030037222167552,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,4460,3,Hyderabad
g01539723678124622892,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,22269,9,
g15669849489016401149,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,9,
a_9209240822130813632,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2618,8,Kalyan
g06263425936913024629,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,22269,8,
g03428023405906102056,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2724,8,Nashik
g16493502088295903261,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2995,10,Bhubaneswar
g06115201073126670977,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,Post Graduate,,1,2618,8,Kalyan
g08387587363444840029,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,\N,10,Bokaro Steel City
g06534068859034978984,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,4196,10,Sathyamangalam
g11564065271770664899,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,4460,1,Hyderabad
g11098712122047331480,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2763,1,Pune
a_8807139753096892425,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,9,Mumbai
a_4262080045076939134,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,7,Navi Mumbai
g01021560808883331214,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,,,1,2707,6,Mumbai
g12025789855796347478,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,3,Navi Mumbai
g16389566030888952200,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,6,Navi Mumbai
a_2439346523188471229,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,706,9,Delhi
a_9018646510641707049,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,7,Navi Mumbai
a_6167965692435929980,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,5,Navi Mumbai
g07046714446930123023,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,9,Kharghar
g08890843273530505159,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,4,Mumbai
a_2710132417684360998,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,9,Mumbai
g14097143485548167396,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,XI,,1,2707,9,Mumbai
a_7766206498859449181,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,10,Mumbai
g15098648256629527811,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,6,Navi Mumbai
a_4785240281771611233,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,10,Navi Mumbai
g12604858705118999366,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
g09811178281001264000,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,1347,10,Udhampur
g04447643746900872321,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,7,Mumbai
g03931298349095790796,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,706,10,Delhi
g13834938881408393667,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,706,9,Delhi
g03411613425350382779,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,2,Navi Mumbai
g01371240788107591964,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,22269,8,
a_1741129913596477467,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,706,10,Delhi 
a_123645755948638938,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,4,Navi Mumbai
g16314790598947114603,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,7,Navi Mumbai 
a_1244349395271876630,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,7,Navimumbai 
g07669402741110114586,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,XI,,1,\N,2,Kharghar 
a_8135932482475688782,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,10,Mumbai
a_5843329016306270880,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,9,Mumbai 
a_7622737764461606016,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,V,,1,2707,10,Mumbai
g15654282783476518940,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,9,Mumbai
a_1239567849341557725,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,2,Mumbai
a_979727327964727858,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,2707,1,Mumbai
a_5396772488537020451,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2836,1,Thane
a_329881043321171822,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,4,Mumbai
g02402839148972658270,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,8,Navi Mumai
a_899043993233731179,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,7,Navi Mumbai
g12192231592526622045,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2726,1,Navi Mumbai
a_4463959914829916898,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2836,5,Thane
a_3557139613904446200,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,6,Mumbai
g10304858741710001185,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,7,Maharashtra
a_2859058348692046284,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,7,Raigard
g16043591026851186349,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VI,,1,2726,8,Navi Mumbai
a_5765958898706679496,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,4,Navi Mumbai 
g13030352691509071961,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,4,Kharghar
g16892943119130097672,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,7,Mumbai 
g01190634559078596876,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,10,Navi Mumbai
a_8309610186614982166,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,3,Mumbai
a_3990592277659417415,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,7,Mumbai
g08474102479263778545,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,4,Mumbai 
a_1670342951813664751,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,10,Mumbai
g12353461727380097104,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,9,Mumbai
a_4689451225793554682,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,7,Kharghar
a_4713787317180194756,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2836,10,Thane
a_7603626933994936034,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2836,2,Thane
g01591129374071285711,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,2707,3,Mumbai
g10302334529588014174,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,IX,,1,\N,5,Kharghar 
g08395944992981290188,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,10,Navi Mumbai
g12156533273672474057,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,\N,5,Vasind
a_6098052446186714700,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,8,Mumbai
a_8679816247444556465,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,7,Mumbai
g08739878365772454819,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,10,Navi Mumbai 
g09124087957405592808,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VIII,,1,\N,1,Vasind 
g02801447670755731430,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2726,7,Navi Mumbai
a_1371570489531695860,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2707,5,Mumbai 
g09918120153699384684,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,4933,6,Lucknow
a_1821676270800034527,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,7,Navimumbai
a_5564782055052607965,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,3,Mumbai 
a_8781293975401978283,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,7,Mumbai
a_948932769240878317,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2726,9,Navi Mumbai
a_8535386407235182970,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,5,Mumbai
a_8527378216371067864,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2836,9,Thane
a_8646342102846318904,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2726,10,Navi Mumbai
a_5718062597745939087,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,10,Navi Mumbai
a_3974392584340596084,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,8,Mumbai
g02283582213195213187,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,4,Kharghar Navi Mumbai
a_6445348850288050027,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2726,10,Navi Mumbai
a_5826445245078723716,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2707,6,Mumbai
a_4140987765936584800,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,XI,,1,2726,7,Navi Mumbai
g06469762924157672469,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,X,,1,2726,6,Navi Mumbai
a_8296662676522662471,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,\N,1,Navu Mumbai 
a_2200671574203945815,VAGAD PACE GLOBAL SCHOOL SCHOOL,\N,VII,,1,2995,1,Bhubaneswar
